[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]		[s]	v	[s]	v	[s]	v	[s]	v	[s]	v
1.1481000000000001	-62.523	1.1481000000000001	-47.788	1.1481000000000001	-44.083	1.1481000000000001	-40.208	1.1481000000000001	-38.821											
1.1482	-62.474	1.1482	-47.752	1.1482	-44.09	1.1482	-40.389	1.1482	-38.798											
1.1483	-62.398	1.1483	-47.66	1.1483	-44.1	1.1483	-40.553	1.1483	-38.775											
1.1484	-62.444	1.1484	-47.558	1.1484	-44.041	1.1484	-40.563	1.1484	-38.736											
1.1485	-62.392	1.1485	-47.429	1.1485	-44.054	1.1485	-40.793	1.1485	-38.742											
1.1486	-62.369	1.1486	-47.469	1.1486	-44.136	1.1486	-40.964	1.1486	-38.696											
1.1487	-62.303	1.1487	-47.423	1.1487	-44.116	1.1487	-41.128	1.1487	-38.68											
1.1488	-62.375	1.1488	-47.282	1.1488	-44.097	1.1488	-41.217	1.1488	-38.673											
1.1489	-62.415	1.1489	-47.423	1.1489	-44.074	1.1489	-41.395	1.1489	-38.64											
1.149	-62.411	1.149	-47.291	1.149	-44.136	1.149	-41.477	1.149	-38.597											
1.1491	-62.402	1.1491	-47.216	1.1491	-44.133	1.1491	-41.529	1.1491	-38.604											
1.1492	-62.385	1.1492	-47.229	1.1492	-44.074	1.1492	-41.592	1.1492	-38.548											
1.1493	-62.362	1.1493	-47.173	1.1493	-44.129	1.1493	-41.615	1.1493	-38.466											
1.1494	-62.382	1.1494	-47.157	1.1494	-44.133	1.1494	-41.72	1.1494	-38.453											
1.1495	-62.411	1.1495	-47.13	1.1495	-44.136	1.1495	-41.687	1.1495	-38.443											
1.1496	-62.448	1.1496	-47.035	1.1496	-44.116	1.1496	-41.687	1.1496	-38.351											
1.1497	-62.379	1.1497	-46.933	1.1497	-44.027	1.1497	-41.638	1.1497	-38.19											
1.1498000000000002	-62.388	1.1498000000000002	-46.904	1.1498000000000002	-43.988	1.1498000000000002	-41.723	1.1498000000000002	-38.18											
1.1499000000000001	-62.48	1.1499000000000001	-46.825	1.1499000000000001	-44.05	1.1499000000000001	-41.746	1.1499000000000001	-38.167											
1.1500000000000001	-62.346	1.1500000000000001	-46.729	1.1500000000000001	-43.972	1.1500000000000001	-41.697	1.1500000000000001	-38.134											
1.1501000000000001	-62.444	1.1501000000000001	-46.841	1.1501000000000001	-43.932	1.1501000000000001	-41.753	1.1501000000000001	-38.2											
1.1502000000000001	-62.382	1.1502000000000001	-46.894	1.1502000000000001	-44.037	1.1502000000000001	-41.783	1.1502000000000001	-38.118											
1.1503	-62.474	1.1503	-46.766	1.1503	-43.995	1.1503	-41.855	1.1503	-38.072											
1.1504	-62.379	1.1504	-46.785	1.1504	-44.07	1.1504	-41.907	1.1504	-38.065											
1.1505	-62.441	1.1505	-46.65	1.1505	-44.034	1.1505	-41.845	1.1505	-37.986											
1.1506	-62.408	1.1506	-46.703	1.1506	-43.955	1.1506	-41.917	1.1506	-37.97											
1.1507	-62.513	1.1507	-46.657	1.1507	-43.903	1.1507	-41.796	1.1507	-37.818											
1.1508	-62.497	1.1508	-46.618	1.1508	-43.935	1.1508	-41.733	1.1508	-37.815											
1.1509	-62.563	1.1509	-46.581	1.1509	-43.886	1.1509	-41.799	1.1509	-37.753											
1.151	-62.563	1.151	-46.608	1.151	-43.811	1.151	-41.779	1.151	-37.651											
1.1511	-62.553	1.1511	-46.516	1.1511	-43.857	1.1511	-41.707	1.1511	-37.602											
1.1512	-62.497	1.1512	-46.496	1.1512	-43.893	1.1512	-41.69	1.1512	-37.608											
1.1513	-62.53	1.1513	-46.509	1.1513	-43.873	1.1513	-41.697	1.1513	-37.5											
1.1514	-62.553	1.1514	-46.44	1.1514	-43.761	1.1514	-41.638	1.1514	-37.486											
1.1515	-62.549	1.1515	-46.473	1.1515	-43.748	1.1515	-41.667	1.1515	-37.421											
1.1516	-62.438	1.1516	-46.509	1.1516	-43.705	1.1516	-41.615	1.1516	-37.342											
1.1517	-62.513	1.1517	-46.417	1.1517	-43.715	1.1517	-41.559	1.1517	-37.21											
1.1518000000000002	-62.592	1.1518000000000002	-46.401	1.1518000000000002	-43.672	1.1518000000000002	-41.526	1.1518000000000002	-37.174											
1.1519000000000001	-62.595	1.1519000000000001	-46.302	1.1519000000000001	-43.676	1.1519000000000001	-41.5	1.1519000000000001	-37.197											
1.1520000000000001	-62.517	1.1520000000000001	-46.338	1.1520000000000001	-43.686	1.1520000000000001	-41.437	1.1520000000000001	-37.155											
1.1521000000000001	-62.494	1.1521000000000001	-46.332	1.1521000000000001	-43.666	1.1521000000000001	-41.503	1.1521000000000001	-37.108											
1.1522000000000001	-62.467	1.1522000000000001	-46.368	1.1522000000000001	-43.636	1.1522000000000001	-41.428	1.1522000000000001	-37.039											
1.1523	-62.425	1.1523	-46.309	1.1523	-43.613	1.1523	-41.48	1.1523	-37.023											
1.1524	-62.49	1.1524	-46.292	1.1524	-43.544	1.1524	-41.368	1.1524	-36.882											
1.1525	-62.392	1.1525	-46.282	1.1525	-43.633	1.1525	-41.345	1.1525	-36.852											
1.1526	-62.425	1.1526	-46.266	1.1526	-43.682	1.1526	-41.342	1.1526	-36.698											
1.1527	-62.484	1.1527	-46.19	1.1527	-43.643	1.1527	-41.345	1.1527	-36.773											
1.1528	-62.451	1.1528	-46.105	1.1528	-43.623	1.1528	-41.335	1.1528	-36.632											
1.1529	-62.365	1.1529	-46.088	1.1529	-43.603	1.1529	-41.339	1.1529	-36.592											
1.153	-62.441	1.153	-46.171	1.153	-43.633	1.153	-41.234	1.153	-36.576											
1.1531	-62.54	1.1531	-46.157	1.1531	-43.594	1.1531	-41.207	1.1531	-36.454											
1.1532	-62.428	1.1532	-46.121	1.1532	-43.6	1.1532	-41.211	1.1532	-36.428											
1.1533	-62.441	1.1533	-45.986	1.1533	-43.649	1.1533	-41.28	1.1533	-36.231											
1.1534	-62.477	1.1534	-45.98	1.1534	-43.587	1.1534	-41.296	1.1534	-36.08											
1.1535	-62.484	1.1535	-45.878	1.1535	-43.62	1.1535	-41.326	1.1535	-35.905											
1.1536	-62.576	1.1536	-45.832	1.1536	-43.548	1.1536	-41.349	1.1536	-35.672											
1.1537	-62.497	1.1537	-45.819	1.1537	-43.508	1.1537	-41.276	1.1537	-35.514											
1.1538000000000002	-62.503	1.1538000000000002	-45.684	1.1538000000000002	-43.485	1.1538000000000002	-41.283	1.1538000000000002	-35.028											
1.1539000000000001	-62.464	1.1539000000000001	-45.651	1.1539000000000001	-43.446	1.1539000000000001	-41.276	1.1539000000000001	-34.249											
1.1540000000000001	-62.536	1.1540000000000001	-45.651	1.1540000000000001	-43.446	1.1540000000000001	-41.253	1.1540000000000001	-33.332											
1.1541000000000001	-62.487	1.1541000000000001	-45.687	1.1541000000000001	-43.479	1.1541000000000001	-41.197	1.1541000000000001	-32.352											
1.1542000000000001	-62.405	1.1542000000000001	-45.825	1.1542000000000001	-43.354	1.1542000000000001	-41.076	1.1542000000000001	-31.521											
1.1543	-62.471	1.1543	-45.786	1.1543	-43.255	1.1543	-41.132	1.1543	-30.972											
1.1544	-62.48	1.1544	-45.684	1.1544	-43.193	1.1544	-41.099	1.1544	-30.466											
1.1545	-62.438	1.1545	-45.714	1.1545	-43.199	1.1545	-40.974	1.1545	-30.439											
1.1546	-62.415	1.1546	-45.704	1.1546	-43.235	1.1546	-41.053	1.1546	-30.469											
1.1547	-62.454	1.1547	-45.648	1.1547	-43.133	1.1547	-40.902	1.1547	-30.732											
1.1548	-62.375	1.1548	-45.632	1.1548	-43.196	1.1548	-40.928	1.1548	-30.959											
1.1549	-62.329	1.1549	-45.553	1.1549	-43.232	1.1549	-40.816	1.1549	-31.258											
1.155	-62.392	1.155	-45.464	1.155	-43.13	1.155	-40.846	1.155	-31.593											
1.1551	-62.365	1.1551	-45.408	1.1551	-43.11	1.1551	-40.872	1.1551	-31.905											
1.1552	-62.333	1.1552	-45.497	1.1552	-43.074	1.1552	-40.846	1.1552	-32.349											
1.1553	-62.342	1.1553	-45.451	1.1553	-43.032	1.1553	-40.941	1.1553	-32.665											
1.1554	-62.333	1.1554	-45.369	1.1554	-42.976	1.1554	-40.918	1.1554	-33.072											
1.1555	-62.342	1.1555	-45.395	1.1555	-42.953	1.1555	-40.846	1.1555	-33.48											
1.1556	-62.385	1.1556	-45.398	1.1556	-42.982	1.1556	-40.898	1.1556	-33.828											
1.1557	-62.395	1.1557	-45.47	1.1557	-42.88	1.1557	-40.829	1.1557	-34.275											
1.1558000000000002	-62.405	1.1558000000000002	-45.438	1.1558000000000002	-42.897	1.1558000000000002	-40.767	1.1558000000000002	-34.683											
1.1559000000000001	-62.398	1.1559000000000001	-45.451	1.1559000000000001	-42.847	1.1559000000000001	-40.741	1.1559000000000001	-35.031											
1.1560000000000001	-62.372	1.1560000000000001	-45.392	1.1560000000000001	-42.818	1.1560000000000001	-40.773	1.1560000000000001	-35.416											
1.1561000000000001	-62.398	1.1561000000000001	-45.355	1.1561000000000001	-42.801	1.1561000000000001	-40.724	1.1561000000000001	-35.735											
1.1562000000000001	-62.471	1.1562000000000001	-45.378	1.1562000000000001	-42.815	1.1562000000000001	-40.537	1.1562000000000001	-36.096											
1.1563	-62.477	1.1563	-45.24	1.1563	-42.746	1.1563	-40.606	1.1563	-36.343											
1.1564	-62.582	1.1564	-45.244	1.1564	-42.765	1.1564	-40.517	1.1564	-36.681											
1.1565	-62.572	1.1565	-45.247	1.1565	-42.746	1.1565	-40.527	1.1565	-36.944											
1.1566	-62.536	1.1566	-45.263	1.1566	-42.769	1.1566	-40.517	1.1566	-37.204											
1.1567	-62.674	1.1567	-45.217	1.1567	-42.739	1.1567	-40.418	1.1567	-37.454											
1.1568	-62.632	1.1568	-45.112	1.1568	-42.746	1.1568	-40.448	1.1568	-37.664											
1.1569	-62.553	1.1569	-45.05	1.1569	-42.716	1.1569	-40.366	1.1569	-37.927											
1.157	-62.632	1.157	-45.01	1.157	-42.627	1.157	-40.402	1.157	-38.068											
1.1571	-62.566	1.1571	-44.961	1.1571	-42.581	1.1571	-40.31	1.1571	-38.275											
1.1572	-62.586	1.1572	-44.935	1.1572	-42.548	1.1572	-40.267	1.1572	-38.505											
1.1573	-62.658	1.1573	-44.833	1.1573	-42.456	1.1573	-40.152	1.1573	-38.713											
1.1574	-62.665	1.1574	-44.777	1.1574	-42.509	1.1574	-40.231	1.1574	-38.837											
1.1575	-62.635	1.1575	-44.82	1.1575	-42.512	1.1575	-40.162	1.1575	-39.044											
1.1576	-62.625	1.1576	-44.77	1.1576	-42.456	1.1576	-40.073	1.1576	-39.255											
1.1577	-62.497	1.1577	-44.81	1.1577	-42.394	1.1577	-40.027	1.1577	-39.393											
1.1578000000000002	-62.533	1.1578000000000002	-44.744	1.1578000000000002	-42.394	1.1578000000000002	-39.965	1.1578000000000002	-39.662											
1.1579000000000002	-62.559	1.1579000000000002	-44.714	1.1579000000000002	-42.292	1.1579000000000002	-40.05	1.1579000000000002	-39.902											
1.1580000000000001	-62.487	1.1580000000000001	-44.691	1.1580000000000001	-42.308	1.1580000000000001	-39.932	1.1580000000000001	-40.067											
1.1581000000000001	-62.464	1.1581000000000001	-44.665	1.1581000000000001	-42.315	1.1581000000000001	-39.873	1.1581000000000001	-40.175											
1.1582000000000001	-62.415	1.1582000000000001	-44.691	1.1582000000000001	-42.236	1.1582000000000001	-39.889	1.1582000000000001	-40.326											
1.1583	-62.421	1.1583	-44.718	1.1583	-42.193	1.1583	-39.758	1.1583	-40.51											
1.1584	-62.48	1.1584	-44.645	1.1584	-42.128	1.1584	-39.699	1.1584	-40.767											
1.1585	-62.48	1.1585	-44.58	1.1585	-42.157	1.1585	-39.751	1.1585	-40.882											
1.1586	-62.395	1.1586	-44.603	1.1586	-42.059	1.1586	-39.653	1.1586	-41.017											
1.1587	-62.53	1.1587	-44.481	1.1587	-42.118	1.1587	-39.649	1.1587	-41.174											
1.1588	-62.526	1.1588	-44.442	1.1588	-42.052	1.1588	-39.613	1.1588	-41.184											
1.1589	-62.622	1.1589	-44.402	1.1589	-42.052	1.1589	-39.567	1.1589	-41.276											
1.159	-62.582	1.159	-44.405	1.159	-42.039	1.159	-39.452	1.159	-41.398											
1.1591	-62.609	1.1591	-44.389	1.1591	-42.045	1.1591	-39.393	1.1591	-41.543											
1.1592	-62.536	1.1592	-44.392	1.1592	-41.99	1.1592	-39.215	1.1592	-41.621											
1.1593	-62.53	1.1593	-44.313	1.1593	-41.914	1.1593	-39.298	1.1593	-41.661											
1.1594	-62.507	1.1594	-44.323	1.1594	-41.904	1.1594	-39.258	1.1594	-41.792											
1.1595	-62.513	1.1595	-44.277	1.1595	-41.953	1.1595	-39.169	1.1595	-41.957											
1.1596	-62.477	1.1596	-44.215	1.1596	-41.881	1.1596	-39.117	1.1596	-42.003											
1.1597	-62.434	1.1597	-44.205	1.1597	-41.878	1.1597	-39.1	1.1597	-42.121											
1.1598000000000002	-62.415	1.1598000000000002	-44.162	1.1598000000000002	-41.832	1.1598000000000002	-39.002	1.1598000000000002	-42.144											
1.1599000000000002	-62.484	1.1599000000000002	-44.208	1.1599000000000002	-41.832	1.1599000000000002	-38.952	1.1599000000000002	-42.134											
1.1600000000000001	-62.379	1.1600000000000001	-43.991	1.1600000000000001	-41.756	1.1600000000000001	-38.857	1.1600000000000001	-42.161											
1.1601000000000001	-62.418	1.1601000000000001	-44.004	1.1601000000000001	-41.644	1.1601000000000001	-38.729	1.1601000000000001	-42.302											
1.1602000000000001	-62.346	1.1602000000000001	-44.08	1.1602000000000001	-41.618	1.1602000000000001	-38.686	1.1602000000000001	-42.387											
1.1603	-62.352	1.1603	-44.031	1.1603	-41.631	1.1603	-38.634	1.1603	-42.466											
1.1604	-62.385	1.1604	-43.811	1.1604	-41.585	1.1604	-38.479	1.1604	-42.525											
1.1605	-62.342	1.1605	-43.827	1.1605	-41.513	1.1605	-38.496	1.1605	-42.473											
1.1606	-62.349	1.1606	-43.768	1.1606	-41.46	1.1606	-38.397	1.1606	-42.617											
1.1607	-62.333	1.1607	-43.719	1.1607	-41.434	1.1607	-38.436	1.1607	-42.581											
1.1608	-62.336	1.1608	-43.732	1.1608	-41.408	1.1608	-38.282	1.1608	-42.634											
1.1609	-62.28	1.1609	-43.676	1.1609	-41.421	1.1609	-38.242	1.1609	-42.647											
1.161	-62.365	1.161	-43.705	1.161	-41.345	1.161	-38.219	1.161	-42.621											
1.1611	-62.329	1.1611	-43.623	1.1611	-41.197	1.1611	-38.2	1.1611	-42.598											
1.1612	-62.273	1.1612	-43.538	1.1612	-41.207	1.1612	-38.137	1.1612	-42.696											
1.1613	-62.316	1.1613	-43.551	1.1613	-41.211	1.1613	-38.104	1.1613	-42.693											
1.1614	-62.293	1.1614	-43.518	1.1614	-41.115	1.1614	-38.003	1.1614	-42.647											
1.1615	-62.26	1.1615	-43.492	1.1615	-41.135	1.1615	-37.924	1.1615	-42.683											
1.1616	-62.365	1.1616	-43.462	1.1616	-41.092	1.1616	-37.782	1.1616	-42.719											
1.1617	-62.333	1.1617	-43.433	1.1617	-41.158	1.1617	-37.753	1.1617	-42.788											
1.1618000000000002	-62.293	1.1618000000000002	-43.341	1.1618000000000002	-41.063	1.1618000000000002	-37.769	1.1618000000000002	-42.742											
1.1619000000000002	-62.326	1.1619000000000002	-43.291	1.1619000000000002	-41.056	1.1619000000000002	-37.759	1.1619000000000002	-42.778											
1.1620000000000001	-62.352	1.1620000000000001	-43.288	1.1620000000000001	-40.974	1.1620000000000001	-37.634	1.1620000000000001	-42.686											
1.1621000000000001	-62.296	1.1621000000000001	-43.202	1.1621000000000001	-41.004	1.1621000000000001	-37.674	1.1621000000000001	-42.785											
1.1622000000000001	-62.296	1.1622000000000001	-43.124	1.1622000000000001	-40.951	1.1622000000000001	-37.651	1.1622000000000001	-42.857											
1.1623	-62.313	1.1623	-43.012	1.1623	-40.957	1.1623	-37.654	1.1623	-42.775											
1.1624	-62.283	1.1624	-42.995	1.1624	-40.816	1.1624	-37.556	1.1624	-42.785											
1.1625	-62.178	1.1625	-42.969	1.1625	-40.846	1.1625	-37.486	1.1625	-42.864											
1.1626	-62.365	1.1626	-42.864	1.1626	-40.872	1.1626	-37.45	1.1626	-42.818											
1.1627	-62.352	1.1627	-42.824	1.1627	-40.859	1.1627	-37.345	1.1627	-42.815											
1.1628	-62.405	1.1628	-42.818	1.1628	-40.823	1.1628	-37.253	1.1628	-42.94											
1.1629	-62.356	1.1629	-42.706	1.1629	-40.747	1.1629	-37.247	1.1629	-42.897											
1.163	-62.362	1.163	-42.788	1.163	-40.704	1.163	-37.158	1.163	-42.857											
1.1631	-62.336	1.1631	-42.729	1.1631	-40.57	1.1631	-37.016	1.1631	-42.917											
1.1632	-62.31	1.1632	-42.68	1.1632	-40.487	1.1632	-36.934	1.1632	-42.966											
1.1633	-62.411	1.1633	-42.755	1.1633	-40.425	1.1633	-36.8	1.1633	-43.097											
1.1634	-62.415	1.1634	-42.742	1.1634	-40.379	1.1634	-36.707	1.1634	-42.995											
1.1635	-62.418	1.1635	-42.627	1.1635	-40.34	1.1635	-36.56	1.1635	-43.084											
1.1636	-62.425	1.1636	-42.571	1.1636	-40.264	1.1636	-36.445	1.1636	-42.999											
1.1637	-62.415	1.1637	-42.532	1.1637	-40.221	1.1637	-36.372	1.1637	-43.032											
1.1638	-62.385	1.1638	-42.512	1.1638	-40.149	1.1638	-36.251	1.1638	-43.104											
1.1639000000000002	-62.372	1.1639000000000002	-42.512	1.1639000000000002	-40.077	1.1639000000000002	-36.044	1.1639000000000002	-43.068											
1.1640000000000001	-62.362	1.1640000000000001	-42.315	1.1640000000000001	-40.024	1.1640000000000001	-35.958	1.1640000000000001	-43.104											
1.1641000000000001	-62.352	1.1641000000000001	-42.21	1.1641000000000001	-39.932	1.1641000000000001	-35.813	1.1641000000000001	-43.081											
1.1642000000000001	-62.448	1.1642000000000001	-42.059	1.1642000000000001	-39.791	1.1642000000000001	-35.689	1.1642000000000001	-43.051											
1.1643000000000001	-62.444	1.1643000000000001	-42.114	1.1643000000000001	-39.685	1.1643000000000001	-35.485	1.1643000000000001	-43.071											
1.1644	-62.382	1.1644	-41.875	1.1644	-39.656	1.1644	-35.327	1.1644	-43.025											
1.1645	-62.415	1.1645	-41.878	1.1645	-39.482	1.1645	-35.071	1.1645	-43.038											
1.1646	-62.441	1.1646	-41.878	1.1646	-39.482	1.1646	-34.824	1.1646	-43.002											
1.1647	-62.471	1.1647	-41.802	1.1647	-39.409	1.1647	-34.449	1.1647	-43.022											
1.1648	-62.53	1.1648	-41.707	1.1648	-39.271	1.1648	-33.94	1.1648	-43.064											
1.1649	-62.471	1.1649	-41.572	1.1649	-39.104	1.1649	-33.174	1.1649	-43.002											
1.165	-62.526	1.165	-41.437	1.165	-38.897	1.165	-32.221	1.165	-43.051											
1.1651	-62.464	1.1651	-41.322	1.1651	-38.824	1.1651	-31.274	1.1651	-43.028											
1.1652	-62.507	1.1652	-41.227	1.1652	-38.604	1.1652	-30.489	1.1652	-43.038											
1.1653	-62.461	1.1653	-41.178	1.1653	-38.427	1.1653	-29.841	1.1653	-43.005											
1.1654	-62.385	1.1654	-41.02	1.1654	-38.233	1.1654	-29.453	1.1654	-43.091											
1.1655	-62.398	1.1655	-40.934	1.1655	-37.976	1.1655	-29.443	1.1655	-43.064											
1.1656	-62.471	1.1656	-40.842	1.1656	-37.516	1.1656	-29.45	1.1656	-43.064											
1.1657	-62.5	1.1657	-40.714	1.1657	-36.895	1.1657	-29.664	1.1657	-43.097											
1.1658	-62.553	1.1658	-40.586	1.1658	-35.938	1.1658	-29.851	1.1658	-43.018											
1.1659000000000002	-62.549	1.1659000000000002	-40.474	1.1659000000000002	-34.979	1.1659000000000002	-30.143	1.1659000000000002	-43.002											
1.1660000000000001	-62.559	1.1660000000000001	-40.349	1.1660000000000001	-34.111	1.1660000000000001	-30.505	1.1660000000000001	-43.061											
1.1661000000000001	-62.625	1.1661000000000001	-40.208	1.1661000000000001	-33.427	1.1661000000000001	-30.893	1.1661000000000001	-43.071											
1.1662000000000001	-62.602	1.1662000000000001	-40.04	1.1662000000000001	-32.845	1.1662000000000001	-31.248	1.1662000000000001	-43.13											
1.1663000000000001	-62.665	1.1663000000000001	-39.902	1.1663000000000001	-32.579	1.1663000000000001	-31.669	1.1663000000000001	-43.051											
1.1664	-62.622	1.1664	-39.751	1.1664	-32.53	1.1664	-32.083	1.1664	-43.114											
1.1665	-62.602	1.1665	-39.62	1.1665	-32.681	1.1665	-32.441	1.1665	-42.999											
1.1666	-62.658	1.1666	-39.413	1.1666	-32.872	1.1666	-32.842	1.1666	-43.048											
1.1667	-62.572	1.1667	-39.12	1.1667	-33.217	1.1667	-33.25	1.1667	-43.012											
1.1668	-62.563	1.1668	-38.657	1.1668	-33.545	1.1668	-33.628	1.1668	-43.018											
1.1669	-62.559	1.1669	-37.901	1.1669	-33.838	1.1669	-33.973	1.1669	-42.854											
1.167	-62.51	1.167	-36.944	1.167	-34.249	1.167	-34.315	1.167	-42.936											
1.1671	-62.53	1.1671	-35.978	1.1671	-34.594	1.1671	-34.729	1.1671	-42.903											
1.1672	-62.546	1.1672	-35.087	1.1672	-34.952	1.1672	-35.123	1.1672	-42.92											
1.1673	-62.487	1.1673	-34.407	1.1673	-35.317	1.1673	-35.481	1.1673	-42.92											
1.1674	-62.526	1.1674	-34.025	1.1674	-35.774	1.1674	-35.873	1.1674	-42.851											
1.1675	-62.444	1.1675	-33.91	1.1675	-36.119	1.1675	-36.162	1.1675	-42.874											
1.1676	-62.54	1.1676	-33.93	1.1676	-36.537	1.1676	-36.52	1.1676	-42.851											
1.1677	-62.5	1.1677	-34.186	1.1677	-36.898	1.1677	-36.855	1.1677	-42.769											
1.1678	-62.51	1.1678	-34.354	1.1678	-37.319	1.1678	-37.036	1.1678	-42.841											
1.1679000000000002	-62.536	1.1679000000000002	-34.732	1.1679000000000002	-37.618	1.1679000000000002	-37.332	1.1679000000000002	-42.792											
1.1680000000000001	-62.526	1.1680000000000001	-35.008	1.1680000000000001	-38.072	1.1680000000000001	-37.625	1.1680000000000001	-42.808											
1.1681000000000001	-62.5	1.1681000000000001	-35.422	1.1681000000000001	-38.335	1.1681000000000001	-37.871	1.1681000000000001	-42.821											
